student_id,name,skills,experience_years,education,location
S01730,Student_1730,"Node.js, TensorFlow, Machine Learning",2,Bachelor,London
S01731,Student_1731,"Kubernetes, Machine Learning, C++, Docker, Go",0,High School,San Francisco
S01732,Student_1732,"Go, C++, Java, SQL, Computer Vision",8,Master,Singapore
S01733,Student_1733,"Ruby, React, Azure, TensorFlow, Java",3,Master,Remote
S01734,Student_1734,"TensorFlow, TypeScript, NLP, Azure",3,Bachelor,Berlin
S01735,Student_1735,"React, AWS",3,PhD,Berlin
S01736,Student_1736,"Data Engineering, GCP, React, Computer Vision, AWS",5,Bachelor,Austin
S01737,Student_1737,"Azure, NLP",5,Master,Toronto
S01738,Student_1738,"TypeScript, Computer Vision, React, Python, Kubernetes",3,Bachelor,Remote
S01739,Student_1739,"SQL, Go, GCP, Node.js, Ruby",3,Bachelor,Toronto
S01740,Student_1740,"NLP, Node.js, SQL, Ruby, TensorFlow",2,Master,Austin
S01741,Student_1741,"Kubernetes, Data Engineering",2,Bachelor,Singapore
S01742,Student_1742,"Go, C++, AWS",2,PhD,Singapore
S01743,Student_1743,"GCP, Machine Learning, Go, Python, PyTorch, NLP",3,Bachelor,Austin
S01744,Student_1744,"Go, Docker, SQL, PyTorch",2,Bachelor,Bangalore
S01745,Student_1745,"Java, Go, NLP",0,Master,Remote
S01746,Student_1746,"Java, Azure, GCP, Computer Vision",2,Bachelor,Remote
S01747,Student_1747,"SQL, Python",1,Master,Bangalore
S01748,Student_1748,"PyTorch, NLP",4,Master,New York
S01749,Student_1749,"Kubernetes, TypeScript, Python",2,Bachelor,Remote
S01750,Student_1750,"Node.js, AWS",5,Master,Seattle
S01751,Student_1751,"Machine Learning, Node.js, Docker, Go, PyTorch",1,Bachelor,Seattle
S01752,Student_1752,"Python, Go",1,Master,London
S01753,Student_1753,"Ruby, NLP",3,Bachelor,Singapore
S01754,Student_1754,"GCP, Computer Vision, PyTorch, Python",2,Bachelor,Toronto
S01755,Student_1755,"AWS, Node.js, TensorFlow",1,Bachelor,Seattle
S01756,Student_1756,"React, Computer Vision",6,Bachelor,Toronto
S01757,Student_1757,"Go, PyTorch, React, NLP",1,High School,Toronto
S01758,Student_1758,"Azure, Go, AWS, Data Engineering, React",2,Bachelor,New York
S01759,Student_1759,"React, Data Engineering, Azure, TensorFlow, AWS",7,Master,Austin
S01760,Student_1760,"Docker, AWS, Go",5,Bachelor,Toronto
S01761,Student_1761,"React, Docker, Machine Learning, NLP, TensorFlow, Node.js",1,Master,Singapore
S01762,Student_1762,"SQL, TensorFlow, Node.js",3,Bachelor,Austin
S01763,Student_1763,"SQL, GCP, Computer Vision",1,Master,Berlin
S01764,Student_1764,"Go, TensorFlow, TypeScript",6,Bachelor,Remote
S01765,Student_1765,"Data Engineering, TensorFlow, PyTorch, Docker",6,PhD,Seattle
S01766,Student_1766,"NLP, Machine Learning",11,Master,London
S01767,Student_1767,"AWS, Java, C++, Data Engineering, TypeScript, Python",13,Master,Toronto
S01768,Student_1768,"PyTorch, TensorFlow, Machine Learning",2,Master,Bangalore
S01769,Student_1769,"NLP, Python, Kubernetes, AWS, Computer Vision",6,PhD,Berlin
S01770,Student_1770,"GCP, Azure, Java, Machine Learning, Kubernetes, Node.js",0,Master,Singapore
S01771,Student_1771,"PyTorch, Node.js, TensorFlow, Data Engineering",4,Bachelor,Austin
S01772,Student_1772,"Java, PyTorch, TensorFlow",5,High School,Seattle
S01773,Student_1773,"Machine Learning, TensorFlow, Docker",1,PhD,New York
S01774,Student_1774,"C++, TypeScript, AWS, Data Engineering",2,Bachelor,New York
S01775,Student_1775,"Data Engineering, Java, Docker, Azure, React, Ruby",6,Master,Remote
S01776,Student_1776,"Kubernetes, Computer Vision, TypeScript, Azure",5,Master,Seattle
S01777,Student_1777,"Go, TypeScript, C++, Docker",10,Bachelor,San Francisco
S01778,Student_1778,"Node.js, Java, TypeScript",9,Bachelor,London
S01779,Student_1779,"Ruby, NLP, GCP, Node.js, TensorFlow, AWS",1,Bachelor,Remote
S01780,Student_1780,"Docker, Machine Learning, Ruby",2,Bachelor,New York
S01781,Student_1781,"Docker, SQL, Machine Learning, PyTorch",1,Master,Seattle
S01782,Student_1782,"GCP, Kubernetes, PyTorch, AWS, React",6,Bachelor,Seattle
S01783,Student_1783,"TensorFlow, Azure, Kubernetes, PyTorch, GCP",4,Bachelor,Singapore
S01784,Student_1784,"Java, Node.js, Machine Learning",1,Master,Bangalore
S01785,Student_1785,"TensorFlow, Node.js, AWS, Computer Vision, Azure",2,Bachelor,Austin
S01786,Student_1786,"Azure, Computer Vision, C++, Go, NLP",8,Bachelor,New York
S01787,Student_1787,"Data Engineering, Azure, PyTorch",2,Bachelor,Singapore
S01788,Student_1788,"GCP, AWS, Azure, Node.js",0,Bachelor,New York
S01789,Student_1789,"Node.js, SQL, TypeScript, TensorFlow, NLP, Python",1,PhD,Berlin
S01790,Student_1790,"SQL, Ruby, Python, TensorFlow",11,PhD,Toronto
S01791,Student_1791,"Java, TensorFlow, Go, AWS, SQL",7,Bachelor,Singapore
S01792,Student_1792,"Java, Machine Learning, Docker",1,Bachelor,San Francisco
S01793,Student_1793,"Data Engineering, SQL",4,Bachelor,Bangalore
S01794,Student_1794,"C++, Python, GCP, Go",6,Master,London
S01795,Student_1795,"Azure, PyTorch, Python, NLP, Computer Vision, TensorFlow",1,Master,New York
S01796,Student_1796,"C++, PyTorch",7,Bachelor,Berlin
S01797,Student_1797,"Java, Data Engineering",5,High School,Singapore
S01798,Student_1798,"PyTorch, Computer Vision, Java",2,Master,New York
S01799,Student_1799,"Node.js, Go, Azure, AWS",5,Bachelor,Singapore
S01800,Student_1800,"Ruby, Data Engineering",4,High School,San Francisco
S01801,Student_1801,"Docker, Java, GCP",4,Bachelor,New York
S01802,Student_1802,"Python, C++, Azure",4,Bachelor,Remote
S01803,Student_1803,"C++, Machine Learning, Kubernetes, SQL",2,Bachelor,Berlin
S01804,Student_1804,"Node.js, Machine Learning, GCP",2,Bachelor,Remote
S01805,Student_1805,"C++, Java, Kubernetes, Node.js",3,Master,Berlin
S01806,Student_1806,"TensorFlow, Azure",3,Bachelor,Austin
S01807,Student_1807,"Data Engineering, Java, SQL, NLP, Machine Learning, Node.js",5,Bachelor,Seattle
S01808,Student_1808,"Kubernetes, C++, GCP, PyTorch",11,Bachelor,Berlin
S01809,Student_1809,"PyTorch, C++",4,Bachelor,Toronto
S01810,Student_1810,"SQL, AWS, PyTorch, Java",5,Bachelor,Toronto
S01811,Student_1811,"GCP, Azure, NLP, SQL, TypeScript, Ruby",6,Bachelor,Austin
S01812,Student_1812,"Java, Computer Vision",6,Bachelor,Austin
S01813,Student_1813,"Java, Azure",1,Bachelor,Toronto
S01814,Student_1814,"Java, Python, Data Engineering, Go, Computer Vision, Azure",8,Bachelor,Remote
S01815,Student_1815,"Azure, GCP, TensorFlow, NLP",7,Bachelor,Remote
S01816,Student_1816,"AWS, Computer Vision, Ruby, Node.js, NLP, Kubernetes",4,High School,Bangalore
S01817,Student_1817,"Kubernetes, PyTorch, C++",2,PhD,Singapore
S01818,Student_1818,"Machine Learning, GCP, SQL",3,PhD,Berlin
S01819,Student_1819,"Azure, Data Engineering, NLP",1,Bachelor,New York
S01820,Student_1820,"C++, Java, Kubernetes",9,Bachelor,London
S01821,Student_1821,"C++, Computer Vision, Docker",2,Master,London
S01822,Student_1822,"Azure, Python, TensorFlow, Java, TypeScript, SQL",3,Bachelor,Seattle
S01823,Student_1823,"TensorFlow, NLP, Data Engineering",9,Master,San Francisco
S01824,Student_1824,"Machine Learning, GCP, TypeScript, NLP, Ruby",8,Master,Seattle
S01825,Student_1825,"NLP, Go, Docker, Azure, TensorFlow, GCP",4,Master,Singapore
S01826,Student_1826,"React, Java",10,Master,Austin
S01827,Student_1827,"GCP, PyTorch, Python, NLP",1,PhD,Remote
S01828,Student_1828,"TensorFlow, C++, SQL",4,Bachelor,Seattle
S01829,Student_1829,"GCP, NLP",1,Master,Seattle
S01830,Student_1830,"Kubernetes, TypeScript, NLP",7,Master,Toronto
S01831,Student_1831,"Node.js, Computer Vision",7,Bachelor,Seattle
S01832,Student_1832,"AWS, Data Engineering, Docker, Azure, TypeScript, GCP",10,Master,New York
S01833,Student_1833,"GCP, Machine Learning, PyTorch",3,Bachelor,Toronto
S01834,Student_1834,"TensorFlow, NLP",12,Bachelor,New York
S01835,Student_1835,"Computer Vision, Node.js, AWS, Data Engineering",1,Bachelor,Toronto
S01836,Student_1836,"Go, Azure, AWS, Java",3,PhD,Bangalore
S01837,Student_1837,"Docker, Machine Learning, Python, GCP, Node.js",1,Bachelor,Singapore
S01838,Student_1838,"Computer Vision, SQL, Data Engineering, Kubernetes, Ruby",4,Bachelor,Toronto
S01839,Student_1839,"Azure, SQL, TypeScript, Node.js, Computer Vision",2,Bachelor,Berlin
S01840,Student_1840,"Go, Node.js",7,Bachelor,Austin
S01841,Student_1841,"Python, Data Engineering, GCP, Kubernetes, SQL",5,Bachelor,Austin
S01842,Student_1842,"Go, NLP",1,Bachelor,San Francisco
S01843,Student_1843,"AWS, Machine Learning, Ruby, TensorFlow, Computer Vision, Data Engineering",6,Bachelor,Toronto
S01844,Student_1844,"React, PyTorch, Data Engineering, SQL, Docker, Java",9,Bachelor,London
S01845,Student_1845,"AWS, NLP, PyTorch, Docker, GCP, Data Engineering",5,Master,Berlin
S01846,Student_1846,"NLP, Python, Java, Node.js, Docker",1,Master,Seattle
S01847,Student_1847,"C++, Ruby",3,Bachelor,Berlin
S01848,Student_1848,"PyTorch, Go, React, SQL, Azure, Kubernetes",6,Bachelor,Seattle
S01849,Student_1849,"Java, Node.js, PyTorch, SQL",3,Master,London
S01850,Student_1850,"Node.js, Python, Computer Vision, C++",1,High School,Seattle
S01851,Student_1851,"Node.js, TypeScript, Data Engineering",8,Bachelor,Austin
S01852,Student_1852,"React, TypeScript",3,High School,Austin
S01853,Student_1853,"Docker, Kubernetes, Data Engineering",9,Bachelor,Singapore
S01854,Student_1854,"Go, NLP, TensorFlow, Python",2,Bachelor,Austin
S01855,Student_1855,"Data Engineering, Machine Learning, TypeScript, TensorFlow",3,Bachelor,London
S01856,Student_1856,"Node.js, NLP, SQL, Docker, TensorFlow",2,Bachelor,Austin
S01857,Student_1857,"C++, PyTorch",3,Bachelor,Berlin
S01858,Student_1858,"Data Engineering, TypeScript, Python, Machine Learning",5,Master,London
S01859,Student_1859,"Azure, Ruby, Computer Vision, Go, Python, NLP",1,PhD,Bangalore
S01860,Student_1860,"React, NLP, Go, Machine Learning, Ruby",1,Master,San Francisco
S01861,Student_1861,"NLP, C++",1,Bachelor,San Francisco
S01862,Student_1862,"Kubernetes, Java, Ruby, NLP, Computer Vision, Go",1,Master,Seattle
S01863,Student_1863,"Node.js, GCP, Azure, AWS, Ruby, TypeScript",1,Bachelor,Seattle
S01864,Student_1864,"NLP, TensorFlow, Data Engineering",2,Bachelor,Toronto
S01865,Student_1865,"Java, NLP, Kubernetes",4,High School,Austin
S01866,Student_1866,"Java, AWS, NLP, Computer Vision, PyTorch",4,Bachelor,New York
S01867,Student_1867,"React, Machine Learning, PyTorch, Docker, Computer Vision, Python",4,Bachelor,Remote
S01868,Student_1868,"Ruby, TensorFlow, Docker",9,PhD,New York
S01869,Student_1869,"NLP, Go, PyTorch, C++, Java, React",11,Bachelor,Remote
S01870,Student_1870,"TensorFlow, C++, GCP",3,Bachelor,San Francisco
S01871,Student_1871,"C++, Ruby",1,Bachelor,Remote
S01872,Student_1872,"Data Engineering, React, Java, TypeScript, AWS, NLP",13,Master,Austin
S01873,Student_1873,"React, Data Engineering, Docker",7,High School,New York
S01874,Student_1874,"PyTorch, TensorFlow, NLP, Docker, Computer Vision",7,PhD,Bangalore
S01875,Student_1875,"TypeScript, Go",2,Master,Toronto
S01876,Student_1876,"SQL, Kubernetes, NLP, TypeScript, Azure",6,Bachelor,Bangalore
S01877,Student_1877,"Computer Vision, AWS, Ruby, Machine Learning, Node.js",4,Master,Singapore
S01878,Student_1878,"Java, Azure",3,Bachelor,Austin
S01879,Student_1879,"React, TensorFlow, C++",3,Bachelor,Austin
S01880,Student_1880,"Data Engineering, TensorFlow",5,Master,Berlin
S01881,Student_1881,"Kubernetes, Data Engineering, GCP, Ruby",9,Master,Singapore
S01882,Student_1882,"TypeScript, SQL, Machine Learning, Go",13,Bachelor,New York
S01883,Student_1883,"Azure, Ruby, TypeScript",2,Master,Berlin
S01884,Student_1884,"Ruby, Kubernetes, TensorFlow",4,Master,Berlin
S01885,Student_1885,"Machine Learning, TypeScript, Kubernetes",3,Master,Berlin
S01886,Student_1886,"Python, C++, Kubernetes",5,Bachelor,New York
S01887,Student_1887,"Azure, PyTorch, Ruby, NLP",3,Bachelor,London
S01888,Student_1888,"Machine Learning, Ruby, PyTorch, GCP",2,Bachelor,Seattle
S01889,Student_1889,"Java, PyTorch, TensorFlow, TypeScript, Go",2,Master,New York
S01890,Student_1890,"GCP, React",2,Bachelor,Remote
S01891,Student_1891,"Node.js, AWS, C++",3,Bachelor,Toronto
S01892,Student_1892,"Python, PyTorch, React, C++, Azure, GCP",1,High School,San Francisco
S01893,Student_1893,"PyTorch, Docker, Node.js, Ruby",2,PhD,New York
S01894,Student_1894,"Ruby, PyTorch, React, Go, Node.js",5,Master,London
S01895,Student_1895,"React, Data Engineering, Java",5,High School,Singapore
S01896,Student_1896,"Go, Node.js, Docker, C++",4,Master,San Francisco
S01897,Student_1897,"PyTorch, Kubernetes, SQL",8,Bachelor,Remote
S01898,Student_1898,"Ruby, TensorFlow, Data Engineering, AWS, SQL, Java",5,Master,San Francisco
S01899,Student_1899,"TensorFlow, AWS, Data Engineering",8,High School,Remote
S01900,Student_1900,"Go, Ruby",13,Bachelor,Toronto
S01901,Student_1901,"Ruby, Python, Computer Vision, AWS",6,Master,Toronto
S01902,Student_1902,"Ruby, Data Engineering, Python",1,Bachelor,Seattle
S01903,Student_1903,"Node.js, TensorFlow, Java, GCP, Ruby, TypeScript",4,Bachelor,Berlin
S01904,Student_1904,"Go, React, GCP, Node.js",4,Master,Bangalore
S01905,Student_1905,"Data Engineering, AWS, Java, TensorFlow",9,High School,Bangalore
S01906,Student_1906,"TensorFlow, Java, Ruby, Docker, Computer Vision",3,Master,San Francisco
S01907,Student_1907,"GCP, Go, Java, C++, AWS",2,Master,Remote
S01908,Student_1908,"PyTorch, Kubernetes, GCP, TypeScript",2,Bachelor,Berlin
S01909,Student_1909,"C++, Ruby, Machine Learning, GCP, Java, AWS",1,Master,London
S01910,Student_1910,"TypeScript, Java, GCP",12,PhD,Toronto
S01911,Student_1911,"Computer Vision, Node.js, React, Ruby, TensorFlow, Data Engineering",3,Master,Berlin
S01912,Student_1912,"Machine Learning, Kubernetes, GCP, Azure",1,Master,Austin
S01913,Student_1913,"Kubernetes, Computer Vision, NLP, Ruby, Python",10,Master,Seattle
S01914,Student_1914,"Computer Vision, Azure",11,Master,London
S01915,Student_1915,"Node.js, Python, C++, Go, TypeScript",4,Bachelor,Austin
S01916,Student_1916,"GCP, Computer Vision",1,Master,Austin
S01917,Student_1917,"Go, C++, Ruby, PyTorch, Data Engineering, Computer Vision",2,Bachelor,San Francisco
S01918,Student_1918,"Java, GCP, TensorFlow",3,PhD,Singapore
S01919,Student_1919,"SQL, NLP, TensorFlow, React, Node.js",3,PhD,Singapore
S01920,Student_1920,"SQL, AWS, TypeScript, GCP, Node.js",1,Bachelor,Toronto
S01921,Student_1921,"AWS, TensorFlow, Machine Learning, Docker",7,Bachelor,Seattle
S01922,Student_1922,"Machine Learning, Ruby, Kubernetes",0,Bachelor,Bangalore
S01923,Student_1923,"Data Engineering, React",7,Bachelor,Bangalore
S01924,Student_1924,"Go, PyTorch, Kubernetes, Python",8,Bachelor,San Francisco
S01925,Student_1925,"Azure, Data Engineering, C++, Java",2,Bachelor,Remote
S01926,Student_1926,"Azure, GCP, C++, Node.js, PyTorch",3,Master,New York
S01927,Student_1927,"AWS, Computer Vision, Ruby",9,Bachelor,Toronto
S01928,Student_1928,"PyTorch, SQL",5,PhD,Bangalore
S01929,Student_1929,"Python, Ruby, Computer Vision, SQL",3,PhD,Austin
S01930,Student_1930,"TensorFlow, Kubernetes, GCP, Docker, PyTorch, Ruby",3,High School,Bangalore
S01931,Student_1931,"Go, Java",5,Master,San Francisco
S01932,Student_1932,"Data Engineering, C++, Docker, Computer Vision, Node.js, React",11,Bachelor,London
S01933,Student_1933,"Docker, Java, GCP, Data Engineering",3,Bachelor,Seattle
S01934,Student_1934,"NLP, Ruby",2,Bachelor,Singapore
S01935,Student_1935,"Python, TypeScript, React, GCP, Computer Vision",3,Bachelor,Remote
S01936,Student_1936,"GCP, Go, Data Engineering, C++, Azure, Ruby",3,Master,Singapore
S01937,Student_1937,"C++, Machine Learning, TypeScript",4,Bachelor,San Francisco
S01938,Student_1938,"Go, SQL",3,Master,Bangalore
S01939,Student_1939,"Docker, GCP, Ruby, React",8,Master,Remote
S01940,Student_1940,"Java, Computer Vision, Node.js, React",2,PhD,Remote
S01941,Student_1941,"Python, Machine Learning, Data Engineering, AWS",5,Master,Seattle
S01942,Student_1942,"Data Engineering, C++",5,Bachelor,Toronto
S01943,Student_1943,"NLP, C++, Ruby, TypeScript, AWS",2,High School,London
S01944,Student_1944,"Ruby, PyTorch, AWS, Java, C++, SQL",5,PhD,Singapore
S01945,Student_1945,"GCP, Computer Vision, C++, Go",5,PhD,Bangalore
S01946,Student_1946,"TensorFlow, Node.js, PyTorch, AWS",0,PhD,New York
S01947,Student_1947,"NLP, Computer Vision",1,Bachelor,San Francisco
S01948,Student_1948,"Azure, Kubernetes, Docker, Computer Vision",10,PhD,Berlin
S01949,Student_1949,"Docker, NLP, TensorFlow",2,High School,Berlin
S01950,Student_1950,"SQL, Machine Learning, React, Java",1,Bachelor,London
S01951,Student_1951,"Machine Learning, TypeScript, TensorFlow, SQL, PyTorch, Kubernetes",0,Master,Berlin
S01952,Student_1952,"TypeScript, Computer Vision, Java, Ruby",1,Bachelor,Bangalore
S01953,Student_1953,"Java, Azure, AWS",3,Master,New York
S01954,Student_1954,"C++, Kubernetes, NLP, Azure, Node.js",1,Master,New York
S01955,Student_1955,"GCP, Python",5,Master,New York
S01956,Student_1956,"Computer Vision, SQL, Go",2,Bachelor,Singapore
S01957,Student_1957,"Java, TypeScript, AWS, Python, Azure, Data Engineering",4,Bachelor,Seattle
S01958,Student_1958,"AWS, TensorFlow",9,Bachelor,Seattle
S01959,Student_1959,"Data Engineering, Machine Learning, Python, Kubernetes, TensorFlow, React",8,Master,Berlin
S01960,Student_1960,"GCP, Go, Azure",4,PhD,San Francisco
S01961,Student_1961,"TensorFlow, Ruby, C++, Machine Learning, React",1,Bachelor,London
S01962,Student_1962,"Docker, AWS, NLP",3,Bachelor,Singapore
S01963,Student_1963,"React, TypeScript",4,Bachelor,Berlin
S01964,Student_1964,"Data Engineering, Ruby, PyTorch, Go",15,Bachelor,Berlin
S01965,Student_1965,"GCP, Computer Vision, Azure",0,Master,Singapore
S01966,Student_1966,"NLP, SQL",3,Master,London
S01967,Student_1967,"Machine Learning, SQL",5,Master,Remote
S01968,Student_1968,"NLP, GCP, Python",4,Bachelor,Toronto
S01969,Student_1969,"C++, Ruby, NLP, Data Engineering",4,PhD,Toronto
S01970,Student_1970,"Node.js, Go, Data Engineering, AWS, TypeScript, GCP",2,Master,Austin
S01971,Student_1971,"Java, Node.js, GCP, TensorFlow",6,Master,Toronto
S01972,Student_1972,"GCP, PyTorch",3,Bachelor,Austin
S01973,Student_1973,"Python, Go, Machine Learning, AWS, React",4,PhD,San Francisco
S01974,Student_1974,"Go, Kubernetes",7,Bachelor,Austin
S01975,Student_1975,"Data Engineering, Computer Vision, Go, Docker",3,PhD,Bangalore
S01976,Student_1976,"NLP, PyTorch, C++",8,Bachelor,Remote
S01977,Student_1977,"C++, Azure",1,Bachelor,London
S01978,Student_1978,"PyTorch, TypeScript, SQL, Azure, React, Ruby",4,PhD,Bangalore
S01979,Student_1979,"Azure, Java, AWS",2,Master,Singapore
S01980,Student_1980,"Machine Learning, Go, Computer Vision",1,Master,Berlin
S01981,Student_1981,"NLP, Kubernetes",11,Bachelor,Bangalore
S01982,Student_1982,"TensorFlow, Data Engineering, GCP, Machine Learning, Kubernetes",1,High School,Berlin
S01983,Student_1983,"Kubernetes, C++, Docker, SQL, Computer Vision, Go",4,Bachelor,London
S01984,Student_1984,"NLP, Java, Computer Vision",1,Bachelor,Remote
S01985,Student_1985,"Azure, Docker, React",8,PhD,Berlin
S01986,Student_1986,"NLP, AWS, Machine Learning",2,Bachelor,London
S01987,Student_1987,"GCP, Python, AWS, PyTorch",7,Bachelor,San Francisco
S01988,Student_1988,"TensorFlow, React, Data Engineering, Kubernetes, AWS, Node.js",5,Master,Toronto
S01989,Student_1989,"Docker, GCP, Node.js",14,PhD,New York
S01990,Student_1990,"Node.js, AWS, Data Engineering, Computer Vision, Java",1,Master,Toronto
